SK_ID_BUREAU,MONTHS_BALANCE,STATUS
5925604,-36,C
5925604,-37,C
5925604,-38,C
5925604,-39,C
5925604,-40,C
5925604,-41,C
5925604,-42,C
5925604,-43,C
5925604,-44,C
5925604,-45,C
5925604,-46,C
5925604,-47,C
5925604,-48,C
5925604,-49,C
5925604,-50,C
5925604,-51,C
5925604,-52,C
5925604,-53,C
5925604,-54,C
5925604,-55,C
5925604,-56,C
5925604,-57,C
5925604,-58,C
5925604,-59,C
5925604,-60,X
5925604,-61,X
5925604,-62,X
5925604,-63,X
5925604,-64,X
5925604,-65,X
5925604,-66,X
5925604,-67,X
5925604,-68,X
5925604,-69,X
5925604,-70,X
5925604,-71,X
5925605,0,C
5925605,-1,C
5925605,-2,C
5925605,-3,C
5925605,-4,C
5925605,-5,C
5925605,-6,C
5925605,-7,C
5925605,-8,C
5925605,-9,C
5925605,-10,C
5925605,-11,C
5925605,-12,C
5925605,-13,C
5925605,-14,C
5925605,-15,C
5925605,-16,C
5925605,-17,C
5925605,-18,C
5925605,-19,C
5925605,-20,C
5925605,-21,C
5925605,-22,C
5925605,-23,C
5925605,-24,C
5925605,-25,C
5925605,-26,C
5925605,-27,C
5925605,-28,C
5925605,-29,C
5925605,-30,C
5925605,-31,C
5925605,-32,C
5925605,-33,C
5925605,-34,C
5925605,-35,C
5925605,-36,C
5925605,-37,C
5925605,-38,C
5925605,-39,C
5925605,-40,C
5925605,-41,C
5925605,-42,C
5925605,-43,C
5925605,-44,C
5925605,-45,C
5925605,-46,C
5925605,-47,C
5925605,-48,C
5925605,-49,C
5925605,-50,C
5925605,-51,C
5925605,-52,C
5925605,-53,C
5925605,-54,C
5925605,-55,C
5925605,-56,C
5925605,-57,C
5925605,-58,C
5925605,-59,C
5925605,-60,C
5925605,-61,C
5925605,-62,C
5925605,-63,C
5925605,-64,C
5925605,-65,C
5925605,-66,C
5925605,-67,C
5925605,-68,C
5925605,-69,C
5925605,-70,C
5925605,-71,C
5925605,-72,X
5925605,-73,X
5925605,-74,X
5925605,-75,X
5925605,-76,X
5925605,-77,X
5925605,-78,X
5925605,-79,X
5925605,-80,X
5925605,-81,X
5925605,-82,X
5925605,-83,X
5925605,-84,X
5925605,-85,X
5925605,-86,X
5925605,-87,X
5925605,-88,X
5925605,-89,X
5925606,0,C
5925606,-1,C
5925606,-2,C
5925606,-3,C
5925606,-4,C
5925606,-5,C
5925606,-6,C
5925606,-7,C
5925606,-8,C
5925607,0,C
5925607,-1,C
5925607,-2,C
5925607,-3,C
5925607,-4,C
5925607,-5,C
5925607,-6,C
5925607,-7,C
5925607,-8,C
5925607,-9,C
5925607,-10,C
5925607,-11,C
5925607,-12,C
5925607,-13,C
5925607,-14,C
5925607,-15,C
5925607,-16,C
5925607,-17,C
5925607,-18,C
5925607,-19,C
5925607,-20,C
5925607,-21,C
5925607,-22,C
5925607,-23,C
5925607,-24,C
5925607,-25,C
5925607,-26,C
5925607,-27,C
5925607,-28,C
5925607,-29,X
5925607,-30,0
5925607,-31,0
5925607,-32,0
5925607,-33,0
5925607,-34,0
5925607,-35,0
5925607,-36,0
5925607,-37,0
5925607,-38,0
5925607,-39,X
5925607,-40,0
5925607,-41,X
5925607,-42,0
5925607,-43,X
5925607,-44,X
5925607,-45,X
5925607,-46,0
5925607,-47,0
5925607,-48,0
5925607,-49,0
5925607,-50,0
5925607,-51,0
5925607,-52,X
5925607,-53,X
5925607,-54,X
5925607,-55,X
5925607,-56,X
5925607,-57,X
5925607,-58,X
5925608,0,X
5925608,-1,X
5925608,-2,X
5925608,-3,X
5925608,-4,X
5925608,-5,X
5925608,-6,X
5925608,-7,0
5925608,-8,0
5925608,-9,X
5925608,-10,0
5925608,-11,X
5925608,-12,0
5925608,-13,0
5925608,-14,X
5925608,-15,0
5925608,-16,X
5925608,-17,X
5925608,-18,0
5925608,-19,0
5925608,-20,0
5925608,-21,X
5925608,-22,0
5925608,-23,0
5925608,-24,0
5925608,-25,0
5925608,-26,X
5925608,-27,0
5925608,-28,X
5925608,-29,0
5925608,-30,0
5925608,-31,X
5925608,-32,0
5925608,-33,X
5925608,-34,0
5925608,-35,0
5925608,-36,0
5925608,-37,X
5925608,-38,X
5925609,0,C
5925609,-1,C
5925609,-2,C
5925609,-3,C
5925609,-4,C
5925609,-5,C
5925609,-6,C
5925609,-7,C
5925609,-8,C
5925609,-9,C
5925609,-10,C
5925609,-11,C
5925609,-12,C
5925609,-13,C
5925609,-14,C
5925609,-15,C
5925609,-16,C
5925609,-17,C
5925609,-18,C
5925609,-19,C
5925609,-20,C
5925609,-21,C
5925609,-22,C
5925609,-23,C
5925609,-24,C
5925609,-25,C
5925609,-26,C
5925609,-27,C
5925609,-28,C
5925609,-29,C
5925609,-30,C
5925609,-31,C
5925609,-32,C
5925609,-33,C
5925609,-34,0
5925609,-35,0
5925609,-36,X
5925610,0,C
5925610,-1,C
5925610,-2,C
5925610,-3,C
5925610,-4,C
5925610,-5,C
5925610,-6,0
5925611,0,C
5925611,-1,C
5925611,-2,C
5925611,-3,X
5925612,0,C
5925612,-1,C
5925612,-2,0
5925613,0,X
5925614,0,0
5925614,-1,0
5925614,-2,0
5925614,-3,0
5925614,-4,0
5925614,-5,0
5925614,-6,0
5925614,-7,X
5925614,-8,X
5925614,-9,X
5925614,-10,X
5925614,-11,X
5925615,0,5
5925615,-1,5
5925615,-2,5
5925615,-3,5
5925615,-4,5
5925615,-5,5
5925615,-6,5
5925615,-7,5
5925615,-8,0
5925615,-9,0
5925615,-10,0
5925615,-11,0
5925616,0,X
5925616,-1,0
5925616,-2,0
5925616,-3,0
5925616,-4,0
5925616,-5,0
5925616,-6,0
5925616,-7,0
5925616,-8,0
5925616,-9,0
5925616,-10,0
5925616,-11,0
5925616,-12,0
5925616,-13,0
5925617,0,X
5925617,-1,X
5925617,-2,0
5925617,-3,0
5925617,-4,0
5925617,-5,0
5925617,-6,0
5925617,-7,0
5925617,-8,0
5925617,-9,0
5925617,-10,0
5925617,-11,0
5925617,-12,0
5925617,-13,0
5925617,-14,0
5925617,-15,X
5925617,-16,X
5925618,0,C
5925618,-1,C
5925618,-2,C
5925618,-3,C
5925618,-4,C
5925618,-5,C
5925618,-6,C
5925618,-7,C
5925618,-8,C
5925618,-9,C
5925618,-10,C
5925618,-11,C
5925618,-12,C
5925618,-13,C
5925618,-14,C
5925618,-15,C
5925618,-16,C
5925618,-17,C
5925618,-18,C
5925618,-19,C
5925618,-20,C
5925618,-21,C
5925618,-22,C
5925618,-23,0
5925618,-24,0
5925618,-25,0
5925619,0,C
5925619,-1,C
5925619,-2,C
5925619,-3,C
5925619,-4,C
5925619,-5,C
5925619,-6,C
5925619,-7,C
5925619,-8,C
5925619,-9,C
5925619,-10,C
5925619,-11,C
5925619,-12,C
5925619,-13,C
5925619,-14,C
5925619,-15,C
5925619,-16,C
5925619,-17,C
5925619,-18,C
5925619,-19,C
5925619,-20,C
5925619,-21,C
5925619,-22,C
5925619,-23,C
5925619,-24,C
5925619,-25,C
5925619,-26,C
5925619,-27,C
5925619,-28,C
5925619,-29,0
5925619,-30,0
5925619,-31,0
5925620,0,C
5925620,-1,C
5925620,-2,C
5925620,-3,C
5925620,-4,C
5925620,-5,C
5925620,-6,C
5925620,-7,C
5925620,-8,C
5925620,-9,C
5925620,-10,C
5925620,-11,C
5925620,-12,0
5925620,-13,0
5925620,-14,0
5925620,-15,0
5925620,-16,0
5925620,-17,0
5925620,-18,0
5925620,-19,0
5925620,-20,0
5925620,-21,0
5925620,-22,0
5925620,-23,0
5925620,-24,0
5925620,-25,0
5925620,-26,0
5925620,-27,0
5925620,-28,0
5925620,-29,0
5925620,-30,0
5925620,-31,0
5925620,-32,0
6279989,0,X
6279989,-1,X
6279989,-2,X
6279989,-3,X
6279989,-4,X
6279989,-5,X
6279989,-6,X
6279989,-7,X
6279989,-8,X
6279989,-9,X
6279989,-10,X
6279989,-11,X
6279989,-12,X
6279989,-13,X
6279989,-14,X
6279989,-15,X
6279989,-16,X
6279989,-17,X
6279989,-18,X
6279989,-19,X
6279989,-20,X
6279989,-21,X
6279989,-22,X
6279989,-23,X
6279989,-24,X
6279989,-25,X
6279989,-26,X
6279989,-27,X
6279989,-28,X
6279989,-29,X
6279989,-30,X
6279989,-31,X
6279989,-32,X
6279989,-33,X
6279989,-34,X
6279989,-35,X
6279989,-36,X
6279989,-37,X
6279989,-38,X
6279989,-39,X
6279989,-40,X
6279989,-41,X
6279989,-42,X
6279989,-43,X
6279989,-44,X
6279989,-45,X
6279989,-46,X
6279989,-47,X
6279989,-48,X
6279989,-49,X
6279989,-50,X
6279989,-51,X
6279989,-52,X
6279989,-53,X
6279989,-54,X
6279989,-55,X
6279989,-56,X
6279989,-57,X
6279989,-58,X
6287648,0,X
6287648,-1,X
6287648,-2,X
6287648,-3,X
6287648,-4,X
6287648,-5,X
6287648,-6,X
6287648,-7,X
6287648,-8,X
6287648,-9,X
6287648,-10,X
6287648,-11,X
6287648,-12,X
6287648,-13,X
6287648,-14,X
6287648,-15,X
6287648,-16,X
6287648,-17,X
6287648,-18,X
6287648,-19,X
6287648,-20,X
6287648,-21,X
6287648,-22,X
6287648,-23,X
6287648,-24,X
6287648,-25,X
6287648,-26,X
6287648,-27,X
6287648,-28,X
6287648,-29,X
6287648,-30,X
6287648,-31,X
6287648,-32,X
6287648,-33,X
6287648,-34,X
6287648,-35,X
6287648,-36,X
6287648,-37,X
6287648,-38,X
6287648,-39,X
6287648,-40,X
6287648,-41,X
6287648,-42,X
6287648,-43,X
6287648,-44,X
6287648,-45,X
6287648,-46,X
6287648,-47,X
6287648,-48,X
6287648,-49,X
6287648,-50,X
6287648,-51,X
6287648,-52,X
6287648,-53,X
6287648,-54,X
6287648,-55,X
6287648,-56,X
6287648,-57,X
6287648,-58,X
6287648,-59,X
6287648,-60,X
6287648,-61,X
6287648,-62,X
6287648,-63,X
6287648,-64,X
6287649,0,X
6287649,-1,X
6287649,-2,X
6287649,-3,X
6287649,-4,X
6287649,-5,X
6287649,-6,X
6287649,-7,X
6287649,-8,X
6287649,-9,X
6287649,-10,X
6287649,-11,X
6287649,-12,X
6287649,-13,X
6287649,-14,X
6287649,-15,X
6287649,-16,X
6287649,-17,X
6287649,-18,X
6287649,-19,X
6287649,-20,X
6287649,-21,X
6287649,-22,X
6287649,-23,X
6287649,-24,X
6287649,-25,X
6287649,-26,X
6287649,-27,X
6287649,-28,X
6287649,-29,X
6287649,-30,X
6287649,-31,X
6287649,-32,X
6287649,-33,X
6287649,-34,X
6287649,-35,X
6287649,-36,X
6287649,-37,X
6287649,-38,X
6287649,-39,X
6287649,-40,X
6287649,-41,X
6287649,-42,X
6287649,-43,X
6287649,-44,X
6287649,-45,X
6287649,-46,X
6287649,-47,X
6287649,-48,X
6287649,-49,X
6287649,-50,X
6287649,-51,X
6287649,-52,X
6287649,-53,X
6287649,-54,X
6287649,-55,X
6287649,-56,X
6287649,-57,X
6287649,-58,X
6287649,-59,X
6287649,-60,X
6287649,-61,X
6287649,-62,X
6287649,-63,X
6287649,-64,X
6287649,-65,X
6287649,-66,X
6287649,-67,X
6287649,-68,X
6287649,-69,X
6287649,-70,X
6287649,-71,X
6287649,-72,X
6287649,-73,X
6287649,-74,X
6287649,-75,X
6287649,-76,X
6287649,-77,X
6287649,-78,X
6287649,-79,X
6287649,-80,X
6287649,-81,X
6287649,-82,X
6287649,-83,X
6287649,-84,X
6287649,-85,X
6287649,-86,X
6287649,-87,X
6287649,-88,X
6287649,-89,X
6287649,-90,X
6287649,-91,X
5765211,0,C
5765211,-1,C
5765211,-2,C
5765211,-3,C
5765211,-4,C
5765211,-5,C
5765211,-6,C
5765211,-7,C
5765211,-8,C
5765211,-9,C
5765211,-10,C
5765211,-11,C
5765211,-12,C
5765211,-13,C
5765211,-14,C
5765211,-15,C
5765211,-16,C
5765211,-17,C
5765211,-18,C
5765211,-19,C
5765211,-20,C
5765211,-21,C
5765211,-22,C
5765211,-23,C
5765211,-24,C
5765211,-25,C
5765211,-26,C
5765211,-27,C
5765211,-28,C
5765211,-29,C
5765211,-30,C
5765211,-31,C
5765211,-32,C
5765211,-33,C
5765211,-34,C
5765211,-35,C
5765211,-36,C
5765211,-37,C
5765211,-38,C
5765211,-39,C
5765211,-40,C
5765211,-41,C
5765211,-42,C
5765211,-43,C
5765211,-44,C
5765211,-45,C
5765211,-46,C
5765211,-47,C
5765211,-48,C
5765211,-49,C
5765211,-50,C
5765211,-51,C
5765211,-52,C
5765211,-53,C
5765211,-54,C
5765211,-55,C
5765211,-56,C
5765211,-57,C
5765211,-58,C
5765211,-59,C
5765211,-60,C
5765211,-61,C
5765211,-62,C
5765211,-63,C
5765211,-64,C
5765211,-65,C
5765211,-66,C
5765211,-67,C
5765211,-68,C
5765211,-69,C
5765211,-70,C
5765211,-71,C
5765211,-72,C
5765211,-73,C
5765211,-74,C
5765211,-75,C
5765211,-76,C
5765211,-77,C
5765211,-78,C
5765211,-79,C
5765211,-80,C
5765211,-81,C
5765211,-82,C
5765211,-83,C
5765211,-84,C
5765211,-85,C
5765211,-86,C
5765211,-87,0
5765211,-88,X
5765211,-89,X
5765211,-90,0
5765211,-91,X
5765211,-92,0
5765211,-93,X
5765212,0,C
5765212,-1,C
5765212,-2,C
5765212,-3,C
5765212,-4,C
5765212,-5,C
5765212,-6,C
5765212,-7,C
5765212,-8,C
5765212,-9,C
5765212,-10,C
5765212,-11,C
5765212,-12,C
5765212,-13,C
5765212,-14,C
5765212,-15,C
5765212,-16,C
5765212,-17,C
5765212,-18,C
5765212,-19,C
5765212,-20,C
5765212,-21,C
5765212,-22,C
5765212,-23,C
5765212,-24,C
5765212,-25,C
5765212,-26,C
5765212,-27,C
5765212,-28,C
5765212,-29,C
5765212,-30,C
5765212,-31,C
5765212,-32,C
5765212,-33,C
5765212,-34,C
5765212,-35,C
5765212,-36,C
5765212,-37,C
5765212,-38,C
5765212,-39,C
5765212,-40,C
5765212,-41,C
5765212,-42,C
5765212,-43,C
5765212,-44,C
5765212,-45,C
5765212,-46,C
5765212,-47,C
5765212,-48,C
5765212,-49,C
5765212,-50,C
5765212,-51,C
5765212,-52,C
5765212,-53,C
5765212,-54,0
5765212,-55,0
5765212,-56,X
5765213,0,C
5765213,-1,C
5765213,-2,C
5765213,-3,C
5765213,-4,C
5765213,-5,C
5765213,-6,C
5765213,-7,C
5765213,-8,C
5765213,-9,C
5765213,-10,C
5765213,-11,C
5765213,-12,C
5765213,-13,C
5765213,-14,C
5765213,-15,C
5765213,-16,C
5765213,-17,C
5765213,-18,C
5765213,-19,C
5765213,-20,C
5765213,-21,C
5765213,-22,C
5765213,-23,C
5765213,-24,C
5765213,-25,C
5765213,-26,C
5765213,-27,C
5765213,-28,C
5765213,-29,C
5765213,-30,C
5765213,-31,C
5765213,-32,C
5765213,-33,C
5765213,-34,C
5765213,-35,C
5765213,-36,C
5765213,-37,C
5765213,-38,C
5765213,-39,C
5765213,-40,C
5765213,-41,C
5765213,-42,C
5765213,-43,C
5765213,-44,C
5765213,-45,C
5765213,-46,0
5765213,-47,0
5765213,-48,0
5765213,-49,0
5765213,-50,0
5765214,0,0
5765214,-1,0
5765214,-2,0
5765214,-3,0
5765214,-4,0
5765214,-5,0
5765214,-6,0
5765214,-7,0
5765214,-8,0
5765215,0,X
5765215,-1,0
5765215,-2,0
5765215,-3,0
5765215,-4,0
5765215,-5,0
5765215,-6,0
5765215,-7,0
5765215,-8,0
5765215,-9,0
5765215,-10,0
5765215,-11,0
5765215,-12,0
5765215,-13,0
5765215,-14,0
5765215,-15,0
5765215,-16,0
5765215,-17,0
5765215,-18,0
5765215,-19,0
5765215,-20,0
5765215,-21,0
5765215,-22,0
5765215,-23,0
5765215,-24,0
5765215,-25,0
5765215,-26,0
5765215,-27,0
5765215,-28,0
5765215,-29,0
5765217,0,C
5765217,-1,C
5765217,-2,C
5765217,-3,C
5765217,-4,C
5765217,-5,C
5765217,-6,C
5765217,-7,C
5765217,-8,C
5765217,-9,C
5765217,-10,C
5765217,-11,C
5765217,-12,C
5765217,-13,C
5765217,-14,C
5765217,-15,C
5765217,-16,C
5765217,-17,C
5765217,-18,C
5765217,-19,C
5765217,-20,C
5765217,-21,C
5765217,-22,C
5765217,-23,C
5765217,-24,C
5765217,-25,C
5765217,-26,C
5765217,-27,C
5765217,-28,C
5765217,-29,C
5765217,-30,C
5765217,-31,C
5765217,-32,C
5765217,-33,C
5765217,-34,C
5765217,-35,C
5765217,-36,C
5765217,-37,C
5765217,-38,C
5765217,-39,C
5765217,-40,C
5765217,-41,C
5765217,-42,C
5765217,-43,C
5765217,-44,C
5765217,-45,C
5765217,-46,C
5765217,-47,C
5765217,-48,C
5765217,-49,C
5765217,-50,C
5765217,-51,C
5765217,-52,C
5765217,-53,C
5765217,-54,C
5765217,-55,C
5765217,-56,C
5765217,-57,C
5765217,-58,C
5765217,-59,C
5765217,-60,C
5765217,-61,C
5765217,-62,C
5765217,-63,C
5765217,-64,C
5765217,-65,C
5765217,-66,C
5765217,-67,C
5765217,-68,C
5765217,-69,C
5765217,-70,0
5765217,-71,0
5765217,-72,0
5765217,-73,0
5765217,-74,0
5765217,-75,X
5765217,-76,X
5765217,-77,X
5765217,-78,X
5765217,-79,X
6216208,0,C
6216208,-1,C
6216208,-2,C
6216208,-3,C
6216208,-4,C
6216208,-5,C
6216208,-6,C
6216208,-7,C
6216208,-8,C
6216208,-9,C
6216208,-10,C
6216208,-11,C
6216208,-12,C
6216208,-13,C
6216208,-14,C
6216208,-15,C
6216208,-16,C
6216208,-17,C
6216208,-18,C
6216208,-19,C
6216208,-20,C
6216208,-21,C
6216208,-22,C
6216208,-23,C
6216208,-24,C
6216208,-25,C
6216208,-26,C
6216208,-27,C
6216208,-28,C
6216208,-29,C
6216208,-30,C
6216208,-31,C
6216208,-32,C
6216208,-33,C
6216208,-34,C
6216208,-35,C
6216208,-36,C
6216208,-37,C
6216208,-38,C
6216208,-39,C
6216208,-40,C
6216208,-41,C
6216208,-42,C
6216208,-43,C
6216208,-44,C
6216208,-45,C
6216208,-46,0
6216208,-47,0
6216208,-48,0
6216208,-49,0
6216208,-50,0
6216208,-51,0
6216208,-52,0
6216208,-53,0
6216208,-54,0
6216208,-55,0
6216209,0,C
6216209,-1,C
6216209,-2,C
6216209,-3,C
6216209,-4,C
6216209,-5,C
6216209,-6,C
6216209,-7,C
6216209,-8,C
6216209,-9,C
6216209,-10,C
6216209,-11,C
6216209,-12,C
6216209,-13,C
6216209,-14,C
6216209,-15,C
6216209,-16,C
6216209,-17,C
6216209,-18,C
6216209,-19,C
6216209,-20,C
6216209,-21,C
6216209,-22,C
6216209,-23,C
6216209,-24,C
6216209,-25,C
6216209,-26,C
6216209,-27,C
6216209,-28,C
6216209,-29,C
6216209,-30,C
6216209,-31,C
6216209,-32,C
6216209,-33,C
6216209,-34,C
6216209,-35,C
6216209,-36,C
6216209,-37,C
6216209,-38,C
6216209,-39,0
6216209,-40,0
6216209,-41,0
6216209,-42,0
6216209,-43,0
6216209,-44,0
6216209,-45,0
6216209,-46,0
6216209,-47,0
6216209,-48,0
6216209,-49,0
6216209,-50,0
6216209,-51,0
6216209,-52,0
6216209,-53,0
6216209,-54,0
6216209,-55,0
6216209,-56,0
6216209,-57,0
6216209,-58,0
6216209,-59,X
6216210,0,C
6216210,-1,C
6216210,-2,C
6216210,-3,C
6216210,-4,C
6216210,-5,C
6216210,-6,C
6216210,-7,C
6216210,-8,C
6216210,-9,C
6216210,-10,C
6216210,-11,C
6216210,-12,C
6216210,-13,C
6216210,-14,C
6216210,-15,C
6216210,-16,C
6216210,-17,C
6216210,-18,C
6216210,-19,C
6216210,-20,C
6216210,-21,C
6216210,-22,C
6216210,-23,C
6216210,-24,C
6216210,-25,C
6216210,-26,C
6216210,-27,C
6216210,-28,C
6216210,-29,C
6216210,-30,C
6216210,-31,0
6216210,-32,0
6216210,-33,0
6216210,-34,0
6216210,-35,0
6216210,-36,0
6216210,-37,0
6216210,-38,0
6216210,-39,0
6216210,-40,0
6216210,-41,0
6216211,0,C
6216211,-1,C
6216211,-2,C
6216211,-3,C
6216211,-4,C
6216211,-5,C
6216211,-6,C
6216211,-7,C
6216211,-8,C
6216211,-9,C
6216211,-10,C
6216211,-11,C
6216211,-12,C
6216211,-13,C
6216211,-14,C
6216211,-15,C
6216211,-16,C
6216211,-17,C
6216211,-18,C
6216211,-19,C
6216211,-20,C
6216211,-21,C
6216211,-22,C
6216211,-23,C
6216211,-24,C
6216211,-25,C
6216211,-26,C
6216211,-27,C
6216211,-28,C
6216211,-29,C
6216211,-30,C
6216211,-31,C
6216211,-32,C
6216211,-33,C
6216211,-34,C
6216211,-35,C
6216211,-36,C
6216211,-37,C
6216211,-38,C
6216211,-39,C
6216211,-40,C
6216211,-41,C
6216211,-42,C
6216211,-43,C
6216211,-44,C
6216211,-45,C
6216211,-46,C
6216211,-47,C
6216211,-48,C
6216211,-49,C
6216211,-50,C
6216211,-51,C
6216211,-52,C
6216211,-53,C
6216211,-54,C
6216211,-55,C
6216211,-56,C
6216211,-57,C
6216211,-58,C
6216211,-59,0
6216211,-60,0
6216211,-61,0
6216211,-62,0
6216211,-63,0
6216211,-64,0
6216211,-65,0
6216211,-66,0
6216211,-67,0
6216211,-68,0
6216979,0,C
6216979,-1,C
6216979,-2,C
6216979,-3,C
6216979,-4,C
6216979,-5,C
6216979,-6,C
6216979,-7,C
6216979,-8,C
6216979,-9,C
6216979,-10,C
6216979,-11,C
6216979,-12,C
6216979,-13,C
6216979,-14,C
6216979,-15,C
6216979,-16,C
6216979,-17,C
6216979,-18,C
6216979,-19,C
6216979,-20,C
6216979,-21,C
6216979,-22,C
6216979,-23,C
6216979,-24,C
6216979,-25,C
6216979,-26,C
6216979,-27,C
6216979,-28,C
6216979,-29,C
6216979,-30,C
6216979,-31,C
6216979,-32,C
6216979,-33,C
6216979,-34,C
6216979,-35,C
6216979,-36,C
6216979,-37,C
6216979,-38,C
6216979,-39,C
6216979,-40,C
6216979,-41,C
6216979,-42,C
6216979,-43,C
6216979,-44,C
6216979,-45,C
6216979,-46,C
6216979,-47,C
6216979,-48,C
6216979,-49,C
6216979,-50,C
6216979,-51,C
6216979,-52,C
6216979,-53,C
6216979,-54,C
6216979,-55,C
6216979,-56,C
6216979,-57,C
6216979,-58,C
6216979,-59,C
6216979,-60,C
6216979,-61,C
6216979,-62,C
6216979,-63,C
6216979,-64,C
6216979,-65,C
6216979,-66,C
6216979,-67,C
6216979,-68,C
6216979,-69,C
6216979,-70,C
6216979,-71,C
6216979,-72,C
6216979,-73,C
6216979,-74,C
6216979,-75,C
6216979,-76,C
6216979,-77,C
6216979,-78,C
6216979,-79,C
6216979,-80,0
6216979,-81,0
6216979,-82,0
6216979,-83,0
6216979,-84,0
6216979,-85,0
6216979,-86,X
6216979,-87,X
6216979,-88,X
6434818,0,C
6434818,-1,C
6434818,-2,C
6434818,-3,C
6434818,-4,C
6434818,-5,C
6434818,-6,C
6434818,-7,C
6434818,-8,C
6434818,-9,C
6434818,-10,C
6434818,-11,C
6434818,-12,C
6434818,-13,C
6434818,-14,C
6434818,-15,C
6434818,-16,C
6434818,-17,C
6434818,-18,C
6434818,-19,C
6434818,-20,C
6434818,-21,C
6434818,-22,C
6434818,-23,C
6434818,-24,C
6434818,-25,C
6434818,-26,C
6434818,-27,C
6434818,-28,C
6434818,-29,C
6434818,-30,C
6434818,-31,C
6434818,-32,C
6434818,-33,C
6434818,-34,C
6434818,-35,C
6434818,-36,C
6434818,-37,C
6434818,-38,C
6434818,-39,0
6434818,-40,0
6434818,-41,0
6434818,-42,0
6434818,-43,0
6434818,-44,0
6434818,-45,0
6434818,-46,0
6434818,-47,0
6434818,-48,0
6434818,-49,0
6434819,0,C
6434819,-1,C
6434819,-2,C
6434819,-3,C
6434819,-4,C
6434819,-5,C
6434819,-6,C
6434819,-7,C
6434819,-8,C
6434819,-9,C
6434819,-10,0
6434819,-11,0
6434819,-12,0
6434819,-13,0
6434819,-14,0
6434819,-15,0
6434819,-16,0
6434819,-17,0
6434819,-18,0
6434820,0,C
6434820,-1,C
6434820,-2,C
6434820,-3,C
6434820,-4,C
6434820,-5,C
6434820,-6,C
6434820,-7,C
6434820,-8,C
6434820,-9,C
6434820,-10,C
6434820,-11,C
6434820,-12,C
6434820,-13,C
6434820,-14,C
6434820,-15,C
6434820,-16,C
6434820,-17,C
6434820,-18,C
6434820,-19,C
6434820,-20,0
6434820,-21,0
6434820,-22,0
6434820,-23,0
6434820,-24,0
6434820,-25,0
6434820,-26,0
6434820,-27,0
6434820,-28,0
6434820,-29,0
6434820,-30,0
6434820,-31,0
5946488,0,C
5946488,-1,C
5946488,-2,C
5946488,-3,C
5946488,-4,C
5946488,-5,C
5946488,-6,C
5946488,-7,C
5946488,-8,C
5946488,-9,C
5946488,-10,C
5946488,-11,C
5946488,-12,C
5946488,-13,C
5946488,-14,C
5946488,-15,C
5946488,-16,C
5946488,-17,C
5946488,-18,C
5946488,-19,C
5946488,-20,C
5946488,-21,C
5946488,-22,C
5946488,-23,C
5946488,-24,C
5946488,-25,C
5946488,-26,C
5946488,-27,C
5946488,-28,C
5946488,-29,C
5946488,-30,C
5946488,-31,C
5946488,-32,C
5946488,-33,C
5946488,-34,C
5946488,-35,C
5946488,-36,C
5946488,-37,C
5946488,-38,C
5946488,-39,C
5946488,-40,C
5946488,-41,C
5946488,-42,C
5946488,-43,C
5946488,-44,C
5946488,-45,C
5946488,-46,C
5946488,-47,C
5946488,-48,C
5946488,-49,C
5946488,-50,C
5946488,-51,0
5946488,-52,0
5946488,-53,0
5946488,-54,0
5946488,-55,0
5946488,-56,0
6219218,0,0
6219218,-1,0
6219218,-2,0
6219218,-3,0
6219218,-4,0
6219218,-5,0
6219218,-6,0
6219218,-7,0
6219218,-8,0
6219218,-9,0
6219218,-10,0
6219218,-11,0
6219218,-12,0
6219218,-13,0
6219218,-14,0
6219218,-15,0
6219218,-16,0
6219218,-17,0
6219218,-18,0
6219218,-19,0
6219218,-20,0
6219218,-21,0
6219218,-22,0
6219218,-23,X
6219218,-24,X
6219218,-25,X
6219218,-26,X
6219218,-27,X
6219218,-28,X
6219218,-29,X
6219219,0,C
6219219,-1,C
6219219,-2,C
6219219,-3,C
6219219,-4,C
6219219,-5,C
6219219,-6,C
6219219,-7,C
6219219,-8,C
6219219,-9,C
6219219,-10,C
6219219,-11,C
6219219,-12,C
6219219,-13,C
6219219,-14,C
6219219,-15,C
6219219,-16,C
6219219,-17,C
6219219,-18,C
6219219,-19,C
6219219,-20,C
6219219,-21,C
6219219,-22,C
6219219,-23,C
6219219,-24,C
6219219,-25,C
6219219,-26,C
6219219,-27,C
6219219,-28,C
6219219,-29,C
6219219,-30,0
6219219,-31,0
6219219,-32,0
6219220,0,C
6219220,-1,C
6219220,-2,C
6219220,-3,C
6219220,-4,C
6219220,-5,C
6219220,-6,C
6219220,-7,C
6219220,-8,C
6219220,-9,C
6219220,-10,C
6219220,-11,C
6219220,-12,C
6219220,-13,C
6219220,-14,C
6219220,-15,C
6219220,-16,C
6219220,-17,C
6219220,-18,C
6219220,-19,C
6219220,-20,C
6219220,-21,C
6219220,-22,C
6219220,-23,C
6219220,-24,C
6219220,-25,C
6219220,-26,C
6219220,-27,C
6219220,-28,0
6219220,-29,0
6219220,-30,0
6219220,-31,0
6219220,-32,0
6219220,-33,0
6298645,0,C
6298645,-1,C
6298645,-2,C
6298645,-3,C
6298645,-4,C
6298645,-5,C
6298645,-6,C
6298645,-7,C
6298645,-8,C
6298645,-9,C
6298645,-10,C
6298645,-11,C
6298645,-12,C
6298645,-13,C
6298645,-14,C
6298645,-15,C
6298645,-16,C
