SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
1029092,238850,1.0,5,-771.0,-776.0,16139.025,16139.025
2258089,280342,0.0,89,-1323.0,-1323.0,241.38,241.38
1785460,271368,1.0,3,-257.0,-261.0,26657.64,26657.64
2258089,280342,0.0,110,-684.0,-684.0,241.38,241.38
2486766,271368,0.0,18,-2548.0,-2558.0,3375.0,3375.0
2181914,208312,1.0,11,-915.0,-917.0,26862.93,26862.93
1025450,293971,1.0,9,-103.0,-148.0,4123.17,4123.17
2486766,271368,0.0,67,-1725.0,-1725.0,269.64,269.64
1025450,293971,1.0,12,-13.0,-56.0,4123.17,4123.17
1626472,213240,1.0,2,-2164.0,-2153.0,3415.365,1.755
2816721,208312,1.0,3,-227.0,-233.0,47859.075,47859.075
1799505,283065,1.0,4,-685.0,-701.0,8770.77,8770.77
1626472,213240,1.0,7,-2014.0,-2029.0,3415.365,3413.61
2258089,280342,0.0,127,-166.0,-166.0,241.38,241.38
1000237,208312,1.0,7,-441.0,-455.0,34884.765,34884.765
2258089,280342,0.0,26,-2480.0,-2495.0,6750.0,6750.0
2532567,208312,1.0,5,-1508.0,-1520.0,32467.5,32467.5
1923682,238850,1.0,8,-2222.0,-2225.0,9842.4,9810.0
2258089,280342,0.0,120,-380.0,-380.0,241.38,241.38
1016527,261500,1.0,7,-755.0,-770.0,12532.59,12532.59
1110623,217493,1.0,3,-470.0,-475.0,23601.6,23601.6
1289961,264627,1.0,6,-1398.0,-1397.0,20376.0,20376.0
1110623,217493,1.0,1,-530.0,-542.0,23601.6,23601.6
1970129,280342,1.0,17,-976.0,-975.0,52623.0,52623.0
2029260,213493,1.0,1,-870.0,-878.0,10056.06,10056.06
2606064,264627,1.0,2,-1088.0,-1088.0,21052.8,21052.8
1289961,264627,1.0,11,-1248.0,-1250.0,20376.0,20376.0
1289961,264627,1.0,7,-1368.0,-1369.0,20376.0,20376.0
1785460,271368,1.0,9,-77.0,-79.0,26657.64,26657.64
2378487,266499,5.0,6,-816.0,-867.0,9250.875,9250.875
2374601,295711,1.0,1,-138.0,-157.0,14622.345,14622.345
2306354,264627,0.0,29,-2217.0,-2233.0,6750.0,6750.0
2258089,280342,0.0,37,-2345.0,-2345.0,6750.0,6750.0
1362500,238850,1.0,7,-1096.0,-1104.0,16267.905,16267.905
1663899,208312,3.0,8,-581.0,-582.0,62771.4,62771.4
1485615,238850,2.0,11,-403.0,-413.0,105780.6,105780.6
1025450,293971,1.0,8,-133.0,-176.0,4123.17,4123.17
1110623,217493,1.0,6,-380.0,-396.0,23597.415,23597.415
2306354,264627,0.0,13,-2552.0,-2558.0,5625.0,5625.0
1681773,266499,1.0,4,-2651.0,-2651.0,10634.535,10634.535
2378487,266499,5.0,10,-696.0,-754.0,9250.875,9250.875
2803301,291513,1.0,4,-2516.0,-2516.0,5597.01,5597.01
2432900,213240,1.0,1,-2468.0,-2484.0,3756.6,3008.25
2306354,264627,0.0,89,-510.0,-510.0,106.695,106.695
2132600,208312,1.0,6,-2245.0,-2253.0,19658.385,19658.385
2258089,280342,0.0,46,-2176.0,-2188.0,6750.0,6750.0
2532567,208312,1.0,3,-1568.0,-1567.0,32467.5,32467.5
1110623,217493,1.0,2,-500.0,-513.0,23601.6,23601.6
2803301,291513,2.0,23,-1946.0,-1960.0,10912.455,10912.455
1663899,208312,1.0,2,-761.0,-771.0,66516.21,135031.77
1663899,208312,2.0,2,-761.0,-771.0,68515.56,135031.77
1068708,238850,1.0,12,-53.0,-91.0,19224.18,3886.695
2181914,208312,1.0,9,-975.0,-974.0,26862.93,26862.93
1543763,293971,1.0,13,-334.0,-360.0,16708.59,16708.59
2258089,280342,0.0,10,-2724.0,-2739.0,6750.0,6750.0
2258089,280342,0.0,16,-2633.0,-2647.0,6750.0,6750.0
2306354,264627,0.0,6,-2675.0,-2675.0,1125.0,1125.0
1543763,293971,1.0,21,-94.0,-112.0,16708.59,16708.59
1000237,208312,1.0,6,-471.0,-479.0,34884.765,34884.765
2415901,279940,1.0,12,-1861.0,-1869.0,13609.08,13609.08
2306354,264627,0.0,28,-2248.0,-2261.0,6750.0,6750.0
2258089,280342,0.0,34,-2358.0,-2373.0,6750.0,6750.0
2181914,208312,1.0,1,-1215.0,-1216.0,26862.93,26862.93
1329235,279940,1.0,3,-281.0,-290.0,25540.245,25540.245
1456702,280342,3.0,13,-186.0,-203.0,27557.145,27557.145
2609640,249909,1.0,4,-814.0,-823.0,5907.735,5907.735
1016527,261500,1.0,20,-365.0,-373.0,12532.59,12532.59
2486766,271368,0.0,11,-2670.0,-2666.0,3375.0,3375.0
2258089,280342,0.0,109,-714.0,-714.0,241.38,241.38
1748416,208312,1.0,12,-1048.0,-1051.0,52143.39,52143.39
2306354,264627,0.0,39,-1913.0,-1925.0,6750.0,6750.0
2180946,293971,1.0,6,-1885.0,-1892.0,10492.515,10492.515
2486766,271368,0.0,53,-1940.0,-1941.0,3375.0,3375.0
2486766,271368,0.0,95,-871.0,-871.0,269.64,269.64
1785460,271368,1.0,4,-227.0,-231.0,26657.64,26657.64
1681773,266499,1.0,3,-2681.0,-2681.0,10634.535,10634.535
2132600,208312,1.0,12,-2065.0,-2067.0,19658.385,19658.385
2714853,285282,1.0,1,-742.0,-745.0,4526.19,4526.19
1308129,238850,1.0,4,-1621.0,-1623.0,13938.84,13938.84
2606064,264627,1.0,1,-1118.0,-1124.0,21052.8,21052.8
2306354,264627,0.0,61,-1364.0,-1364.0,106.695,106.695
2721492,208312,1.0,3,-2616.0,-2642.0,6440.445,284.265
1456702,280342,3.0,12,-216.0,-232.0,27557.145,27557.145
2181914,208312,1.0,10,-945.0,-941.0,26862.93,16697.025
1970129,280342,1.0,11,-1156.0,-1159.0,52623.0,52623.0
2432900,213240,1.0,4,-2378.0,-2386.0,3756.6,3756.6
2617457,213818,1.0,10,-545.0,-566.0,10559.205,10559.205
2258089,280342,0.0,8,-2754.0,-2769.0,6750.0,6750.0
2486766,271368,0.0,73,-1543.0,-1543.0,269.64,269.64
2486766,271368,0.0,12,-2639.0,-2666.0,3375.0,1125.0
1029092,238850,1.0,8,-681.0,-679.0,16139.025,13634.64
1315809,213818,1.0,2,-1998.0,-2016.0,7992.765,7992.765
2306354,264627,0.0,63,-1303.0,-1303.0,106.695,106.695
2306354,264627,0.0,49,-1638.0,-1655.0,6750.0,6750.0
2378487,266499,3.0,2,-936.0,-947.0,12262.95,12262.95
1456702,280342,3.0,16,-96.0,-107.0,27557.145,27557.145
2258089,280342,0.0,40,-2268.0,-2279.0,6750.0,6750.0
1607451,213240,1.0,5,-2649.0,-2653.0,3563.64,2804.265
1043097,261500,1.0,15,-304.0,-314.0,11895.885,11895.885
1029092,238850,1.0,11,-591.0,-593.0,16139.025,16139.025
1025450,293971,1.0,7,-163.0,-205.0,4123.17,4123.17
2486766,271368,0.0,61,-1818.0,-1831.0,3375.0,3375.0
2306354,264627,0.0,84,-663.0,-663.0,106.695,106.695
1187434,293971,1.0,6,-1496.0,-1505.0,14368.725,14368.725
2803301,291513,1.0,2,-2576.0,-2576.0,5597.01,5597.01
2486766,271368,0.0,82,-1268.0,-1268.0,269.64,269.64
1663899,208312,3.0,16,-341.0,-346.0,62771.4,62771.4
2486766,271368,0.0,77,-1421.0,-1421.0,269.64,269.64
1748416,208312,1.0,4,-1288.0,-1298.0,52143.39,52143.39
1970129,280342,1.0,12,-1126.0,-1130.0,52623.0,52623.0
2258089,280342,0.0,123,-288.0,-288.0,241.38,241.38
2306354,264627,0.0,25,-2337.0,-2339.0,6750.0,6750.0
1626472,213240,1.0,7,-2014.0,-1992.0,3415.365,1.755
1016527,261500,1.0,24,-245.0,-257.0,12532.59,12532.59
2306354,264627,0.0,92,-421.0,-421.0,106.695,106.695
1187434,293971,1.0,1,-1646.0,-1649.0,14368.725,14368.725
2258089,280342,0.0,99,-1018.0,-1018.0,241.38,241.38
2486766,271368,0.0,71,-1602.0,-1602.0,269.64,269.64
1068708,238850,1.0,5,-263.0,-257.0,19227.375,19182.555
2374601,295711,1.0,4,-48.0,-71.0,14622.345,14622.345
2258089,280342,0.0,59,-2007.0,-2007.0,2250.0,2250.0
1923682,238850,1.0,10,-2162.0,-2140.0,9842.4,32.4
2721492,208312,1.0,12,-2346.0,-2341.0,6340.59,5377.68
2258089,280342,0.0,75,-1749.0,-1749.0,241.38,241.38
2486766,271368,0.0,85,-1177.0,-1177.0,269.64,269.64
1955771,317249,4.0,2,-100.0,-112.0,40071.78,63000.0
1955771,317249,3.0,2,-100.0,-112.0,22928.22,63000.0
1949641,304977,1.0,1,-458.0,-465.0,20180.7,20180.7
1336427,317249,1.0,2,-2669.0,-2681.0,16656.435,16656.435
1440513,304977,1.0,10,-1275.0,-1288.0,6709.545,6709.545
1926319,339954,1.0,9,-750.0,-764.0,3172.005,379.35
1336427,317249,1.0,11,-2399.0,-2407.0,16656.435,16656.435
1001554,396041,3.0,12,-218.0,-231.0,7445.565,7445.565
1995429,317814,1.0,11,-2421.0,-2451.0,4959.495,4959.495
1060395,317249,3.0,29,-256.0,-296.0,33664.185,33664.185
1440513,304977,1.0,9,-1305.0,-1315.0,6709.545,6709.545
1001554,396041,3.0,14,-158.0,-177.0,7445.565,7445.565
1949641,304977,1.0,9,-218.0,-218.0,20180.7,20180.7
1752409,320940,1.0,9,-1278.0,-1286.0,5212.755,5212.755
1949641,304977,1.0,13,-98.0,-102.0,20180.7,20180.7
1441849,317249,1.0,8,-1642.0,-1642.0,21389.895,21389.895
1060395,317249,3.0,24,-406.0,-411.0,33664.185,33664.185
1821437,344176,1.0,4,-792.0,-808.0,19796.355,19796.355
1060395,317249,1.0,4,-1006.0,-1034.0,35315.46,35315.46
1060395,317249,1.0,16,-646.0,-648.0,35315.46,35315.46
1344172,317249,1.0,3,-2239.0,-2223.0,16413.705,307.44
1060395,317249,1.0,21,-496.0,-494.0,35315.46,22013.37
1926319,339954,1.0,16,-540.0,-534.0,3172.005,2109.69
1240172,344176,1.0,11,-300.0,-321.0,14654.745,14654.745
1057669,314364,1.0,7,-647.0,-647.0,6839.91,6839.91
1926319,339954,1.0,7,-810.0,-805.0,3172.005,2748.645
1926319,339954,1.0,1,-990.0,-982.0,3172.005,2841.615
1060395,317249,3.0,30,-226.0,-265.0,33664.185,33664.185
1693282,325817,1.0,12,-319.0,-319.0,17063.775,17063.775
1344172,317249,1.0,11,-1999.0,-2001.0,16413.705,16413.705
2457875,353814,1.0,23,-389.0,-423.0,10945.17,10945.17
1336427,317249,1.0,10,-2429.0,-2436.0,16656.435,16656.435
1460560,339954,1.0,3,-1212.0,-1210.0,9715.86,9527.58
2383945,320940,1.0,3,-73.0,-81.0,14459.625,14459.625
1285018,317249,1.0,6,-1518.0,-1523.0,5622.705,5622.705
1926319,339954,1.0,8,-780.0,-764.0,3172.005,2770.65
1441849,317249,1.0,3,-1792.0,-1793.0,21389.895,21389.895
1336427,317249,1.0,12,-2369.0,-2378.0,16656.435,16656.435
1926319,339954,1.0,4,-900.0,-925.0,3172.005,714.375
1668925,317249,1.0,1,-1357.0,-1367.0,34848.0,34848.0
1440513,304977,1.0,1,-1545.0,-1556.0,6709.545,6709.545
1885167,344176,2.0,1,-158.0,-158.0,18000.0,18000.0
2077084,398163,1.0,1,-1936.0,-1954.0,10692.135,10692.135
1693282,325817,1.0,9,-409.0,-417.0,17079.255,17079.255
1926319,339954,1.0,23,-330.0,-320.0,3172.005,2852.28
1668925,317249,1.0,6,-1207.0,-1208.0,34848.0,34848.0
1001554,396041,1.0,6,-398.0,-420.0,8067.195,8067.195
1926319,339954,1.0,14,-600.0,-618.0,3172.005,1106.325
1060395,317249,1.0,3,-1036.0,-1063.0,35315.46,35315.46
1411250,320940,1.0,6,-702.0,-707.0,5223.915,5223.915
1060395,317249,3.0,26,-346.0,-354.0,33664.185,33664.185
1001554,396041,3.0,15,-128.0,-148.0,7445.565,7445.565
1926319,339954,1.0,10,-720.0,-713.0,3172.005,2364.66
2457875,353814,2.0,30,-199.0,-240.0,10945.17,10945.17
1460560,339954,1.0,1,-1272.0,-1279.0,9715.86,9715.86
1949641,304977,1.0,12,-128.0,-130.0,20180.7,20180.7
2457875,353814,1.0,3,-989.0,-1000.0,10945.17,10945.17
2127332,396041,5.0,2,-117.0,-118.0,90883.53,168750.0
2127332,396041,4.0,2,-117.0,-118.0,77866.47,168750.0
1995429,317814,1.0,7,-2541.0,-2572.0,4959.495,4959.495
1693282,325817,1.0,8,-439.0,-445.0,17079.255,17079.255
1440513,304977,1.0,21,-945.0,-944.0,6709.545,6709.545
2457875,353814,1.0,19,-509.0,-541.0,10945.17,10945.17
2077084,398163,1.0,5,-1816.0,-1833.0,10692.135,10692.135
1414515,396041,1.0,1,-1613.0,-1626.0,21365.55,21365.55
1955771,317249,7.0,4,-40.0,-53.0,12975.75,12975.75
1344172,317249,1.0,4,-2209.0,-2190.0,16413.705,755.145
1336427,317249,1.0,3,-2639.0,-2650.0,16656.435,16656.435
1949641,304977,1.0,5,-338.0,-348.0,20180.7,20180.7
1926319,339954,1.0,20,-420.0,-412.0,3172.005,2647.71
2639837,398163,9.0,8,-90.0,-106.0,41668.56,41668.56
1949641,304977,1.0,16,-8.0,-20.0,20180.7,20180.7
2772557,353814,1.0,6,-1330.0,-1358.0,4243.455,4243.455
1060395,317249,1.0,20,-526.0,-554.0,35315.46,12617.55
1821437,344176,1.0,2,-852.0,-864.0,19796.355,19796.355
1440513,304977,1.0,19,-1005.0,-1029.0,6709.545,6709.545
1057669,314364,1.0,8,-617.0,-617.0,6839.91,6839.91
1955771,317249,8.0,5,-10.0,-21.0,95896.305,95896.305
1060675,398163,1.0,1,-1583.0,-1604.0,10810.08,10810.08
1752409,320940,1.0,7,-1338.0,-1346.0,5212.755,5212.755
1664589,396041,1.0,3,-2089.0,-2089.0,2216.925,2216.925
2772557,353814,1.0,4,-1390.0,-1421.0,4262.04,4262.04
1664589,396041,1.0,4,-2059.0,-2054.0,2216.925,2213.775
1336427,317249,1.0,13,-2339.0,-2347.0,16656.435,16656.435
1001554,396041,3.0,11,-248.0,-264.0,7445.565,7445.565
2077084,398163,1.0,3,-1876.0,-1891.0,10692.135,10692.135
1752409,320940,1.0,3,-1458.0,-1500.0,5212.755,1563.21
1664589,396041,1.0,1,-2149.0,-2159.0,2216.925,2216.925
1411250,320940,2.0,10,-582.0,-593.0,15438.42,15438.42
2772557,353814,1.0,3,-1420.0,-1448.0,4262.04,4262.04
1057669,314364,1.0,3,-767.0,-768.0,6839.91,6839.91
1001554,396041,1.0,7,-368.0,-394.0,8067.195,8067.195
1664589,396041,1.0,8,-1939.0,-1933.0,2216.925,2207.475
1344172,317249,1.0,5,-2179.0,-2162.0,16413.705,752.85
1285018,317249,1.0,9,-1428.0,-1429.0,5622.705,5622.705
2002894,398163,1.0,3,-611.0,-613.0,13108.59,96632.82
2002894,398163,2.0,3,-611.0,-613.0,83524.23,96632.82
1926319,339954,1.0,22,-360.0,-385.0,3172.005,480.285
1060395,317249,1.0,10,-826.0,-851.0,35315.46,5772.15
1693282,325817,1.0,4,-559.0,-644.0,17079.255,17079.255
2639837,398163,4.0,4,-210.0,-216.0,8764.11,9000.0
2639837,398163,5.0,4,-210.0,-216.0,235.89,9000.0
1001554,396041,1.0,5,-428.0,-454.0,8067.195,8067.195
1664589,396041,1.0,5,-2029.0,-2054.0,2216.925,2216.925
1752409,320940,1.0,12,-1188.0,-1190.0,5212.755,5212.755
1693282,325817,1.0,6,-499.0,-512.0,17079.255,17079.255
2366806,304977,1.0,8,-687.0,-721.0,16052.13,16052.13
2366806,304977,1.0,12,-567.0,-591.0,15963.615,15963.615
1440513,304977,1.0,3,-1485.0,-1494.0,6709.545,6709.545
1001554,396041,4.0,19,-8.0,-20.0,43906.275,43906.275
1001554,396041,3.0,18,-38.0,-58.0,7445.565,7445.565
1240172,344176,1.0,4,-510.0,-536.0,14654.745,14654.745
1440513,304977,1.0,17,-1065.0,-1067.0,6709.545,6709.545
1949641,304977,1.0,4,-368.0,-374.0,20180.7,20180.7
1240172,344176,1.0,7,-420.0,-439.0,14654.745,14654.745
1441849,317249,1.0,16,-1402.0,-1429.0,21389.895,2186.325
2745251,398163,1.0,1,-116.0,-117.0,25710.75,25710.75
1001554,396041,2.0,10,-278.0,-294.0,8290.305,16357.5
1001554,396041,1.0,10,-278.0,-294.0,8067.195,16357.5
2457875,353814,1.0,10,-779.0,-787.0,10945.17,10945.17
1752409,320940,1.0,4,-1428.0,-1437.0,5212.755,5212.755
1060395,317249,1.0,14,-706.0,-728.0,35315.46,8510.31
2457875,353814,1.0,26,-299.0,-341.0,10945.17,10945.17
1001554,396041,3.0,16,-98.0,-118.0,7445.565,7445.565
1668925,317249,1.0,5,-1237.0,-1245.0,34848.0,34848.0
2639837,398163,6.0,5,-180.0,-185.0,8732.925,8732.925
1060395,317249,6.0,33,-136.0,-160.0,175396.68,175396.68
1460560,339954,1.0,9,-1032.0,-1022.0,9715.86,8737.74
2457875,353814,1.0,24,-359.0,-393.0,10945.17,10945.17
2127332,396041,3.0,1,-147.0,-148.0,235363.14,337500.0
2127332,396041,1.0,1,-147.0,-148.0,102136.86,337500.0
1926319,339954,1.0,24,-300.0,-289.0,3162.78,2865.06
2457875,353814,1.0,4,-959.0,-962.0,10945.17,10945.17
2746536,320940,1.0,6,-2018.0,-2044.0,4553.505,4553.505
1926319,339954,1.0,1,-990.0,-1020.0,3172.005,330.39
1060395,317249,1.0,8,-886.0,-911.0,35315.46,4403.07
1926319,339954,1.0,8,-780.0,-805.0,3172.005,401.355
1693282,325817,1.0,1,-649.0,-665.0,17079.255,17079.255
1821437,344176,1.0,3,-822.0,-835.0,19796.355,19796.355
1752409,320940,1.0,8,-1308.0,-1311.0,5212.755,5212.755
1411250,320940,1.0,3,-792.0,-800.0,5223.915,5223.915
1664589,396041,1.0,11,-1849.0,-1889.0,2216.925,2216.925
1926319,339954,1.0,2,-960.0,-982.0,3172.005,533.385
1752409,320940,1.0,3,-1458.0,-1437.0,5212.755,3649.545
1926319,339954,1.0,17,-510.0,-503.0,3172.005,2131.695
1344172,317249,1.0,4,-2209.0,-2223.0,16413.705,15658.56
1664589,396041,1.0,2,-2119.0,-2089.0,2216.925,128.925
1057669,314364,1.0,1,-827.0,-855.0,6839.91,6839.91
1440513,304977,1.0,15,-1125.0,-1133.0,6709.545,6709.545
2745251,398163,3.0,3,-56.0,-64.0,15120.0,15120.0
1664589,396041,1.0,12,-1819.0,-1889.0,2192.895,15.75
1060395,317249,1.0,19,-556.0,-554.0,35315.46,23382.45
1926319,339954,1.0,6,-840.0,-862.0,3172.005,670.365
1001554,396041,1.0,3,-488.0,-510.0,8067.195,8067.195
1955771,317249,2.0,1,-130.0,-145.0,52671.96,81002.61
1955771,317249,1.0,1,-130.0,-145.0,28330.65,81002.61
1441849,317249,1.0,15,-1432.0,-1462.0,21389.895,2180.925
1441849,317249,1.0,15,-1432.0,-1429.0,21389.895,19208.97
1441849,317249,1.0,12,-1522.0,-1523.0,21389.895,21389.895
1441849,317249,1.0,6,-1702.0,-1703.0,21389.895,21389.895
2002894,398163,1.0,1,-671.0,-671.0,13108.59,13108.59
1460560,339954,1.0,6,-1122.0,-1153.0,9715.86,560.7
1240172,344176,1.0,1,-600.0,-618.0,14654.745,14654.745
1440513,304977,1.0,23,-885.0,-890.0,6709.545,6709.545
1440513,304977,1.0,11,-1245.0,-1262.0,6709.545,6709.545
1060395,317249,3.0,25,-376.0,-380.0,33664.185,33664.185
1949641,304977,1.0,8,-248.0,-253.0,20180.7,20180.7
1060395,317249,3.0,31,-196.0,-213.0,33664.185,33664.185
1926319,339954,1.0,14,-600.0,-597.0,3172.005,2065.68
2457875,353814,1.0,12,-719.0,-758.0,10945.17,10945.17
1240172,344176,1.0,9,-360.0,-377.0,14654.745,14654.745
1060395,317249,1.0,13,-736.0,-728.0,35315.46,27489.69
2746536,320940,1.0,5,-2048.0,-2078.0,4553.505,4553.505
2002894,398163,1.0,2,-641.0,-671.0,13108.59,391.41
1752409,320940,1.0,10,-1248.0,-1255.0,5212.755,5212.755
1336427,317249,1.0,4,-2609.0,-2619.0,16656.435,16656.435
1240172,344176,1.0,2,-570.0,-590.0,14654.745,14654.745
2366806,304977,1.0,3,-837.0,-862.0,16052.13,16052.13
1057669,314364,1.0,2,-797.0,-807.0,6839.91,6839.91
1995429,317814,1.0,6,-2571.0,-2598.0,4959.495,4959.495
1926319,339954,1.0,6,-840.0,-833.0,3172.005,2501.64
1693282,325817,1.0,11,-349.0,-348.0,17079.255,17079.255
1926319,339954,1.0,12,-660.0,-679.0,3172.005,1010.835
2457875,353814,1.0,5,-929.0,-937.0,10945.17,10945.17
1752409,320940,1.0,15,-1098.0,-1106.0,5212.755,5212.755
2457875,353814,2.0,29,-229.0,-272.0,1384.695,1384.695
2746536,320940,1.0,3,-2108.0,-2109.0,4553.505,4553.505
1885167,344176,3.0,1,-152.0,-158.0,9150.03,100.89
1926319,339954,1.0,20,-420.0,-441.0,3172.005,524.295
1668925,317249,1.0,3,-1297.0,-1307.0,34848.0,34848.0
1001554,396041,1.0,4,-458.0,-477.0,8067.195,8067.195
2457875,353814,1.0,22,-419.0,-454.0,10945.17,10945.17
1926319,339954,1.0,3,-930.0,-954.0,3172.005,736.38
2457875,353814,1.0,28,-239.0,-272.0,10945.17,10945.17
1926319,339954,1.0,7,-810.0,-833.0,3172.005,423.36
1001554,396041,3.0,17,-68.0,-88.0,7445.565,7445.565
1440513,304977,1.0,14,-1155.0,-1151.0,6709.545,6183.63
2457875,353814,1.0,20,-479.0,-511.0,10945.17,10945.17
1259191,320940,2.0,1,-1041.0,-1041.0,107856.495,107856.495
1285018,317249,1.0,2,-1638.0,-1642.0,5622.705,5622.705
1060395,317249,1.0,12,-766.0,-758.0,35315.46,28174.23
1752409,320940,1.0,2,-1488.0,-1500.0,5212.755,5212.755
2366806,304977,1.0,2,-867.0,-885.0,16052.13,16052.13
1460560,339954,1.0,5,-1152.0,-1153.0,9715.86,9715.86
2746536,320940,1.0,7,-1988.0,-2044.0,4553.505,4553.505
1414515,396041,1.0,3,-1553.0,-1568.0,21365.55,21365.55
1440513,304977,1.0,24,-855.0,-885.0,6483.735,6483.735
2383945,320940,1.0,5,-13.0,-19.0,14459.625,14459.625
1441849,317249,1.0,13,-1492.0,-1491.0,21389.895,21389.895
2457875,353814,1.0,11,-749.0,-758.0,10945.17,10945.17
1344172,317249,1.0,7,-2119.0,-2136.0,16413.705,16413.705
1344172,317249,1.0,3,-2239.0,-2251.0,16413.705,16106.265
2077084,398163,1.0,6,-1786.0,-1796.0,10696.725,10696.725
1949641,304977,1.0,14,-68.0,-72.0,20180.7,20180.7
1949641,304977,1.0,11,-158.0,-184.0,20180.7,20180.7
1411250,320940,1.0,4,-762.0,-772.0,5223.915,5223.915
2746536,320940,1.0,8,-1958.0,-2016.0,4553.505,4553.505
1060395,317249,3.0,32,-166.0,-173.0,33664.185,150643.08
1060395,317249,4.0,32,-166.0,-173.0,116978.895,150643.08
2457875,353814,2.0,32,-139.0,-178.0,10945.17,10945.17
1441849,317249,1.0,7,-1672.0,-1673.0,21389.895,21389.895
1949641,304977,1.0,2,-428.0,-441.0,20180.7,20180.7
1460560,339954,1.0,3,-1212.0,-1241.0,9715.86,188.28
2639837,398163,3.0,3,-240.0,-246.0,112482.765,135039.24
2639837,398163,1.0,3,-240.0,-246.0,22556.475,135039.24
1057669,314364,1.0,4,-737.0,-737.0,6839.91,6839.91
1285018,317249,1.0,1,-1668.0,-1673.0,5622.705,5622.705
1411250,320940,1.0,7,-672.0,-679.0,5223.915,5223.915
1664589,396041,1.0,9,-1909.0,-1914.0,2216.925,2216.925
1995429,317814,1.0,8,-2511.0,-2543.0,4959.495,4959.495
1344172,317249,1.0,2,-2269.0,-2280.0,16413.705,16413.705
1336427,317249,1.0,6,-2549.0,-2561.0,16656.435,16656.435
1414515,396041,1.0,5,-1493.0,-1511.0,21365.55,21365.55
2457875,353814,1.0,6,-899.0,-902.0,10945.17,10945.17
1414515,396041,1.0,2,-1583.0,-1601.0,21365.55,21365.55
1060395,317249,1.0,5,-976.0,-1002.0,35315.46,35315.46
1752409,320940,1.0,16,-1068.0,-1071.0,5212.755,5212.755
1060675,398163,1.0,3,-1523.0,-1544.0,10810.08,10810.08
1240172,344176,1.0,10,-330.0,-339.0,14654.745,14654.745
1949641,304977,1.0,15,-38.0,-40.0,20180.7,20180.7
2746536,320940,2.0,9,-1928.0,-1955.0,16293.24,16293.24
1336427,317249,1.0,1,-2699.0,-2715.0,16656.435,16656.435
2639837,398163,1.0,2,-270.0,-292.0,22556.475,22556.475
2745251,398163,1.0,2,-86.0,-102.0,25710.75,292500.0
2745251,398163,2.0,2,-86.0,-102.0,266789.25,292500.0
1995429,317814,1.0,5,-2601.0,-2633.0,4959.495,4959.495
1995429,317814,1.0,10,-2451.0,-2479.0,4959.495,4959.495
1001554,396041,1.0,8,-338.0,-360.0,8067.195,8067.195
1060675,398163,2.0,4,-1493.0,-1502.0,30298.68,30298.68
1460560,339954,1.0,8,-1062.0,-1059.0,9715.86,8741.88
1060395,317249,1.0,17,-616.0,-615.0,35315.46,35315.46
1060395,317249,1.0,6,-946.0,-940.0,35315.46,32281.47
1344172,317249,1.0,14,-1909.0,-1915.0,16413.705,16413.705
1885167,344176,3.0,2,-122.0,-125.0,9150.03,9150.03
1668925,317249,1.0,8,-1147.0,-1155.0,34848.0,34848.0
2366806,304977,1.0,5,-777.0,-801.0,16052.13,16052.13
2772557,353814,1.0,2,-1450.0,-1470.0,4262.04,4262.04
1926319,339954,1.0,9,-750.0,-737.0,3172.005,2792.655
1414515,396041,1.0,4,-1523.0,-1535.0,21365.55,21365.55
1441849,317249,1.0,14,-1462.0,-1462.0,21389.895,21389.895
2457875,353814,2.0,31,-169.0,-205.0,10945.17,10945.17
1693282,325817,1.0,3,-589.0,-644.0,17079.255,17079.255
1821437,344176,1.0,6,-732.0,-745.0,19787.85,19787.85
1060395,317249,2.0,22,-466.0,-466.0,23671.17,58986.63
1060395,317249,1.0,22,-466.0,-466.0,35315.46,58986.63
1926319,339954,1.0,18,-480.0,-503.0,3172.005,1018.305
1664589,396041,1.0,6,-1999.0,-1998.0,2216.925,2216.925
1060395,317249,1.0,8,-886.0,-881.0,35315.46,30912.39
1344172,317249,1.0,6,-2149.0,-2162.0,16413.705,15663.15
1926319,339954,1.0,13,-630.0,-653.0,3172.005,988.83
1752409,320940,2.0,17,-1038.0,-1041.0,39742.38,39742.38
2457875,353814,1.0,9,-809.0,-815.0,10945.17,10945.17
1060395,317249,3.0,27,-316.0,-354.0,33664.185,33664.185
2366806,304977,1.0,6,-747.0,-773.0,16052.13,16052.13
2366806,304977,1.0,9,-657.0,-689.0,16052.13,16052.13
2772557,353814,1.0,1,-1480.0,-1504.0,4262.04,4262.04
1441849,317249,1.0,1,-1852.0,-1875.0,21389.895,21389.895
2457875,353814,1.0,18,-539.0,-574.0,10945.17,10945.17
1664589,396041,1.0,10,-1879.0,-1889.0,2216.925,2216.925
1411250,320940,1.0,5,-732.0,-739.0,5223.915,5223.915
1926319,339954,1.0,3,-930.0,-925.0,3172.005,2435.625
1414515,396041,2.0,7,-1433.0,-1477.0,123535.71,123535.71
1460560,339954,1.0,2,-1242.0,-1241.0,9715.86,9715.86
1240172,344176,1.0,5,-480.0,-496.0,14654.745,14654.745
2457875,353814,1.0,16,-599.0,-632.0,10945.17,10945.17
1336427,317249,1.0,7,-2519.0,-2519.0,16656.435,16656.435
